"file","w","g1","g2","yg","y1","y2","yb","b1","b2","b3"
"15_B_2020-06-14_10-20_O.png",0.845269900954643,0.00275472844986005,0.0073276836956829,0.0224589588457588,0.000563078981840114,5.06535485755751e-05,0.00394626483088783,0.0254964047760406,0.0599767464872353,0.0321555794294761
"15_B_2020-06-15_09-30_O.png",0.849516553108479,0.00285603554701121,0.00519552269750172,0.0164541573605496,0.000547765118317266,5.59545013334841e-05,0.00317350371773487,0.0233648327726103,0.0632274085173353,0.0356082666591275
"15_B_2020-06-16_12-40_O.png",0.851894913912527,0.00366178036621338,0.00378488026914704,0.0130839293960212,0.00031864616022542,5.06535485755751e-05,0.00051183643851366,0.0207125894094032,0.0728474597834384,0.0331333107159349
"15_B_2020-06-17_18-00_O.png",0.853812680821389,0.00338495283330035,0.00361701676514659,0.00733357364319169,0.000284484464674451,3.59286798036056e-05,7.30353491089687e-05,0.0186004542327519,0.0795802587807337,0.0332776144299002
"21_B_2020-05-28_18-20_U.png",0.802376947216646,0.0319052566603526,0.0501693948903527,0.0629446910369135,0.0278665196535768,0.00011603196592312,0.0181204235107857,0.00605427704428298,0.000418775267874813,2.76827532913027e-05
"21_B_2020-05-29_20-10_R.png",0.813385848105322,0.00271232082779678,0.0258091609887573,0.0377339487150491,0.0512231064996749,0.0391705069124424,0.0228259025755562,0.00624982330157474,0.000499467548745206,0.000389914525081752
"21_B_2020-05-30_18-00_R.png",0.816200065025021,0.00134467501625626,0.0171067635445233,0.013439682225552,0.0517590917229746,0.0454580258780734,0.0499608907485416,0.00340380066532847,0.000695602800787839,0.000631402372942052
"21_B_2020-06-01_08-30_R.png",0.819036074750502,0.00141594338111259,0.012929612771291,0.0278553287533101,0.0494967628848492,0.0446304882530887,0.0356153345961381,0.00600126751670389,0.00175932732087492,0.00125985977212971
"21_B_2020-06-02_08-20_R.png",0.820093320328329,0.00161325662265698,0.0092819682790987,0.0463621328206723,0.0487098658976751,0.0377115669145157,0.0267974941807319,0.00551299086822538,0.00280420400893387,0.00111320007916089
"21_B_2020-06-03_08-30_R.png",0.821986349457654,0.00236069096152215,0.00897156804538558,0.054750007067937,0.0666370991301726,0.0339237416716142,0.000130756834695089,0.00672632005503567,0.004246652153836,0.000266814622148087
"21_B_2020-06-04_09-00_V.png",0.824070212886263,0.00269406199051954,0.00844441774334907,0.0684211642305844,0.0504680152290483,0.0181805009753753,0.00337906288579156,0.0152767568535429,0.00804920226550941,0.00101660494001677
"21_B_2020-06-05_09-30_V.png",0.823005310376674,0.00462125281539491,0.0135692610707453,0.0751504292593744,0.0386663274056902,0.00491162722757815,0.000547176123566387,0.0274353754959336,0.0107326623505131,0.00136057787452998
"21_B_2020-06-06_10-50_V.png",0.829981364206082,0.00831542789290662,0.0149522207458087,0.0689082628895611,0.0290168264020431,0.00328600171515271,0.000200258215298785,0.0320925569911321,0.0104693816968703,0.00277769924514433
"21_B_2020-06-07_11-50_V.png",0.828935309528521,0.00368298417724501,0.0105265141877056,0.026767455448437,0.0120296287919482,0.00114264981670483,0.030125314523197,0.0478964641467115,0.0313651484737968,0.00752853090573257
"21_B_2020-06-08_09-10_O.png",0.829085503189996,0.0056095860073695,0.00828597815536268,0.0315153421352709,0.0119165417997795,0.000957705464928897,0.0170920386757513,0.047461786020563,0.040571725424783,0.00750379312619566
"21_B_2020-06-09_11-20_O.png",0.835691079321101,0.0058233911019385,0.00611140953511822,0.0158987353104709,0.0126804679916693,0.000311578223214875,0.0163292904733633,0.0449656262663387,0.0543524356110938,0.00783598616569129
"21_B_2020-06-10_09-40_O.png",0.831283631600275,0.0052514771988352,0.0059370670888581,0.0194321148209927,0.00362526269165889,7.00903753545748e-05,0.00898393693515403,0.0364187234363367,0.0796474041823339,0.00935029167020063
"21_B_2020-06-11_14-30_O.png",0.833015276167859,0.00373717169432586,0.00258038600359994,0.009484582473401,0.0048851224637886,3.82846588071207e-05,0.00952640110071339,0.0273228774985157,0.0967547567216081,0.0126551412173815
"21_B_2020-06-12_09-10_O.png",0.840706958619585,0.00322180128730693,0.00257920801409818,0.00853335595073177,0.00118564643351898,7.00903753545748e-05,0.00702376240422945,0.0202914581625249,0.101037926549999,0.0153497922026519
"21_B_2020-06-13_18-30_O.png",0.841066245417621,0.002337131171487,0.00235303402976073,0.00523262936680708,0.000452347968674903,4.94755590738175e-05,0.00268228209550197,0.0121262239310923,0.111408946123472,0.0222916843365092
"21_B_2020-06-14_10-20_O.png",0.839967770207232,0.00189420711882616,0.00180644690094522,0.00315818985421202,0.00056955792409978,6.65564068493022e-05,0.00331191748419138,0.00898923788791194,0.116109124235485,0.0241269919802475
"21_B_2020-06-15_09-30_O.png",0.846331858490477,0.00157084900059371,0.00146482994543553,0.00226468481712891,0.000343383939762329,4.06406378106358e-05,0.0019625305099281,0.00599184360068983,0.106825388972133,0.0332039900860404
"21_B_2020-06-16_12-40_O.png",0.847925678286355,0.00197961135770358,0.00112380198467671,0.00262927256792287,0.000300976317699057,3.59286798036056e-05,0.000633169357194689,0.00327893377814217,0.111633353123557,0.0304592745469452
"21_B_2020-06-17_18-00_O.png",0.848538232827269,0.00168864795076946,0.00145128306616531,0.000515959401769811,0.000389325530330874,5.65434960843629e-05,0,0.0023259402712203,0.0879163014899211,0.0571177659664697
"22_B_2020-05-28_18-20_U.png",0.833817487018556,0.0364210794153403,0.104624315588099,0.0216767738165917,0.000164918530246058,4.53525958176661e-05,0,0.0028896082478113,0.000302154307200814,5.83104803369992e-05
"22_B_2020-05-29_20-10_U.png",0.841976242307729,0.00364941147644492,0.028920231262899,0.0496469565463233,0.0470159169941477,0.0124908116818863,0.0149793145043491,0.000951815517420109,0.000333960023748268,3.53396850527268e-05
"22_B_2020-05-30_18-00_R.png",0.842545211237077,0.00242371339986618,0.0190916758549848,0.0229012939036687,0.0387735244503501,0.0198550130521237,0.0468869271437053,0.00631166775041701,0.000919420806121776,0.000291552401684996
"22_B_2020-06-01_08-30_R.png",0.842663010187253,0.00137824771705635,0.0164005588382196,0.020183672123114,0.0349562494699047,0.0559173946641788,0.023016736874841,0.00405287288079689,0.000889382073826958,0.000541875170808478
"22_B_2020-06-02_08-20_R.png",0.844020054093278,0.00138060369605986,0.00622096255878168,0.0359192558875915,0.0319947838624862,0.0458832800882079,0.0284136957771432,0.00391328112483862,0.00158616286411655,0.000667920047496537
"22_B_2020-06-03_08-30_R.png",0.845198043595035,0.00135468792702119,0.00575860167934183,0.0489401628452687,0.0469010630177264,0.0445250581926814,0.00145599502417234,0.00376308746336453,0.00210153327113549,1.76698425263634e-06
"22_B_2020-06-04_09-00_R.png",0.847048665102297,0.00127340665139992,0.00609845165059889,0.0394909200569205,0.0481073242675261,0.0390144233034595,0.00854160187724407,0.00727703014710733,0.00311107027414172,3.71066693053632e-05
"22_B_2020-06-05_09-30_R.png",0.845441298427148,0.00201907400601246,0.0073000009423916,0.0458832800882079,0.0509857416150707,0.0291787999585348,0.00271232082779678,0.0111113859753282,0.00531626662143187,5.18315380773327e-05
